experiment,d,kappa,lambda2,theta_deg,index_k,method,trial,seed,run_seed,init_seed,eta,eta_v,n_inner,n_grad_samples,n_hv_samples,l,tol,max_iter,rotation_scheme,hisd_eta_selected,hisd_pilot_n,hisd_pilot_success_count,hisd_eta_selection_rule,converged,iterations,g_norm,func_evals,true_grad_norm,hessian_index,index_ok,grad_ok,min_hessian_eval,max_hessian_eval
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,9,9342,9342,30051,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1441,0.00099402095656842,273790,0.00099402095656842,3,True,True,-2.0,0.022856978699564934
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,10,10342,10342,30052,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.011231738142669201,570000,0.011231738142669201,0,False,False,0.03706149756908417,4.003247261047363
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,11,11342,11342,30053,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1529,0.000990401953458786,290510,0.000990401953458786,3,True,True,-2.0,0.02461775578558445
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,12,12342,12342,30054,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2501,0.000988753978163004,475190,0.000988753978163004,2,False,True,-2.0,4.000070095062256
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,13,13342,13342,30055,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1946,0.0009959419257938862,369740,0.0009959419257938862,3,True,True,-1.9999998807907104,0.022421851754188538
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,14,14342,14342,30056,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.00451080733910203,570000,0.00451080733910203,0,False,False,0.0200150478631258,4.002304553985596
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,15,15342,15342,30057,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1290,0.0009996985318139195,245100,0.0009996985318139195,3,True,True,-2.0,0.022816436365246773
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,16,16342,16342,30058,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1970,0.0009986229706555605,374300,0.0009986229706555605,3,True,True,-2.0,0.02302916906774044
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,17,17342,17342,30059,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0034894258715212345,570000,0.0034894258715212345,0,False,False,0.02006427012383938,3.9975357055664062
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,18,18342,18342,30060,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2257,0.0009879667777568102,428830,0.0009879667777568102,2,False,True,-2.000000476837158,3.9991345405578613
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,19,19342,19342,30061,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2441,0.0009737365180626512,463790,0.0009737365180626512,2,False,True,-2.0,3.999711036682129
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,0,342,342,30042,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0028678507078438997,570000,0.0028678507078438997,0,False,False,0.020000439137220383,4.0012712478637695
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,1,1342,1342,30043,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,549075464224768.0,570000,549075464224768.0,0,False,False,25923272.0,14983577600.0
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,2,2342,2342,30044,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0018595268484205008,570000,0.0018595268484205008,0,False,False,0.020007265731692314,4.002012729644775
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,3,3342,3342,30045,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1046,0.0009852125076577067,198740,0.0009852125076577067,3,True,True,-2.0,0.02105056680738926
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,4,4342,4342,30046,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0022875594440847635,570000,0.0022875594440847635,0,False,False,0.02000143937766552,4.001177787780762
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,5,5342,5342,30047,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0033889911137521267,570000,0.0033889911137521267,0,False,False,0.02032286673784256,3.998579502105713
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,6,6342,6342,30048,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1030,0.0009940082672983408,195700,0.0009940082672983408,3,True,True,-2.0,0.021222885698080063
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,7,7342,7342,30049,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,16542874992640.0,570000,16542874992640.0,0,False,False,65711508.0,1654056704.0
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,8,8342,8342,30050,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,1.675313154139095e+17,570000,1.675313154139095e+17,0,False,False,5536030720.0,897455357952.0
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,9,9342,9342,30051,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0024112097453325987,570000,0.0024112097453325987,0,False,False,0.02008582279086113,3.999422788619995
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,10,10342,10342,30052,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0056152003817260265,570000,0.0056152003817260265,0,False,False,0.0223999060690403,4.0057878494262695
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,11,11342,11342,30053,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.002879359759390354,570000,0.002879359759390354,0,False,False,0.02107171341776848,4.0035600662231445
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,12,12342,12342,30054,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0015598732279613614,570000,0.0015598732279613614,0,False,False,0.020306508988142014,4.001307010650635
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,13,13342,13342,30055,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,86210772992000.0,570000,86210772992000.0,0,False,False,1760433.25,5565735936.0
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,14,14342,14342,30056,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1453,0.000982495490461588,276070,0.000982495490461588,2,False,True,-2.0,3.9998373985290527
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,15,15342,15342,30057,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,inf,5890,inf,-1,False,False,,
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,16,16342,16342,30058,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0018364647403359413,570000,0.0018364647403359413,0,False,False,0.020134475082159042,4.0019707679748535
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,17,17342,17342,30059,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,inf,78470,inf,-1,False,False,,
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,18,18342,18342,30060,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1357,0.0009661351796239614,257830,0.0009661351796239614,2,False,True,-2.0,3.9996461868286133
higher_index_rotated,10,100,0.02,30.0,3,DF-HiSD,19,19342,19342,30061,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.002932013478130102,570000,0.002932013478130102,0,False,False,0.020001906901597977,4.0031280517578125
