experiment,d,kappa,lambda1,lambda_plus,method,trial,seed,eta,hisd_eta_selected,hisd_eta_candidates,hisd_eta_selection_rule,eta_v,n_inner,n_grad_samples,n_hv_samples,l,tol,max_iter,converged,iterations,func_evals,true_grad_norm,hessian_index,index_ok,grad_ok,min_hessian_eval,max_hessian_eval
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,9,942,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,303,21210,9.586232880684805e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,10,1042,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,329,23030,9.242521780018324e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,11,1142,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,271,18970,9.391371378150693e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,12,1242,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,327,22890,9.766272878723899e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,13,1342,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,332,23240,9.388305055729218e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,14,1442,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,297,20790,9.43052040729947e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,15,1542,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,255,17850,9.94733882599501e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,16,1642,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,259,18130,9.534570703483965e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,17,1742,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,290,20300,9.979533749125135e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,18,1842,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,230,16100,9.965285663494312e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,19,1942,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,265,18550,8.349172464952283e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,0,42,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,100,7000,9.637412690656583e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,1,142,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,118,8260,9.741943556563548e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,2,242,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,112,7840,8.782728644680887e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,3,342,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,115,8050,9.190249133135131e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,4,442,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,106,7420,9.283491186549174e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,5,542,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,100,7000,7.47686297949488e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,6,642,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,107,7490,8.591770588408308e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,7,742,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,103,7210,8.561795903967659e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,8,842,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,104,7280,8.50892358736191e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,9,942,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,113,7910,9.915284695821384e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,10,1042,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,105,7350,9.721479017759647e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,11,1142,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,118,8260,9.724518860104458e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,12,1242,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,112,7840,9.278376061604925e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,13,1342,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,110,7700,9.8789520420548e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,14,1442,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,131,9170,6.775607416150684e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,15,1542,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,112,7840,7.867140259623709e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,16,1642,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,134,9380,8.46117007514352e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,17,1742,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,140,9800,9.710702373112923e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,18,1842,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,101,7070,9.558430849346264e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-HiSD,19,1942,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,114,7980,9.998900788095257e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,0,42,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,273,19110,7.593461099894716e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,1,142,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,546,38220,9.045353382793219e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,2,242,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,346,24220,8.376432722439403e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,3,342,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,1306,91420,9.314304763015877e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,4,442,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,350,24500,6.749626816837816e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,5,542,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,328,22960,9.554176637353535e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,6,642,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,395,27650,9.70901370707943e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,7,742,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,296,20720,9.89921424951291e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,8,842,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,297,20790,8.450550603221269e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,9,942,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,394,27580,8.992999674932002e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,10,1042,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,808,56560,9.693691867288089e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,11,1142,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,326,22820,9.62742980399828e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,12,1242,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,2950,206500,9.977135631387858e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,13,1342,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,245,17150,7.967580345109305e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,14,1442,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,726,50820,9.852927745727415e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,15,1542,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,261,18270,9.537995419761659e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,16,1642,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,450,31500,9.505771829200225e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,17,1742,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,673,47110,9.905839697296132e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,18,1842,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,541,37870,9.417867738266177e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-H,19,1942,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,1.040254077982494,1,True,False,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,0,42,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,299,20930,8.805874617339852e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,1,142,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,617,43190,9.876531219543763e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,2,242,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,530,37100,9.885959405197494e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,3,342,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,390,27300,8.246762580668018e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,4,442,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,356,24920,8.72199493912784e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,5,542,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,707,49490,9.180889432123608e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,6,642,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,436,30520,9.121422782737342e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,7,742,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,323,22610,9.619160879036158e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,8,842,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,347,24290,9.7313439707456e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,9,942,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,438,30660,9.33058690424025e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,10,1042,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,810,56700,9.715059770492108e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,11,1142,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,316,22120,8.158197584390875e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,12,1242,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,985,68950,9.993200161724128e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,13,1342,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,243,17010,9.429418742842338e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,14,1442,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,762,53340,9.971344168221077e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,15,1542,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,219,15330,9.951834910713296e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,16,1642,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,467,32690,9.800270216380399e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,17,1742,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,657,45990,9.810920837064022e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,18,1842,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,309,21630,9.502915673644206e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-ADAM-FC,19,1942,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,591,41370,9.988021239994523e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,0,42,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,425,29750,9.51659114578481e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,1,142,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,462,32340,9.661551371217045e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,2,242,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,399,27930,9.80058162982129e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,3,342,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,386,27020,8.924111345636236e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,4,442,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,418,29260,9.344687004491448e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,5,542,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,420,29400,8.423026518465036e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,6,642,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,440,30800,8.018876165002395e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,7,742,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,397,27790,9.800054433497774e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,8,842,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,441,30870,9.84094413038411e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,9,942,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,433,30310,9.83200981208268e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,10,1042,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,458,32060,9.267253653226924e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,11,1142,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,415,29050,9.959493689147171e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,12,1242,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,450,31500,9.445621376339809e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,13,1342,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,402,28140,9.972978036999145e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,14,1442,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,482,33740,9.965314933847966e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,15,1542,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,386,27020,9.960083087711351e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,16,1642,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,474,33180,9.900585665587063e-05,1,True,True,-10.0,0.2
df_quadratic_kappa,10,50,-10.0,0.2,DF-HiSD,17,1742,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,467,32690,9.012412542519286e-05,1,True,True,-10.0,0.2
